B84718097
B62422852
B65666299
B99198715
B83136531
A28905123
B65866790
A08383283
A61456844
B37527900
B97981682
B50845775
B64841836
B81261349
B98125024
A31603707
B85954774
A62179213
B84382373
B81360406
B65328197
B85538775
B39024732
B81307738
B28502102
B81391260
A08700809
B83632414
B85391233
B55028096
B64648546
B86057387
A01337260
B84045723
B85183135
B73088700
B39735725
B46640660
A62634068
B35664879
B63154801
B97285720
A79108403
B43950757
B63134514
B91416867
B73615650
A28182640
B64314115
B64640204
B66095803
A95290409
B61284014
B86172780
B81230252
B63691836
B97424006
B87237921
B85508281
B87107272
B33848789
B85781052
B82001165
A81142358
B62430269
B83752923
B81775769
B92722610
B83856773
B82513425
B83453829
B86950797
B18753590
B64687890
B86672169
A79465969
B83836080
A82635301
B62098330
B86771441
B39740170
B35402155
B64724131
B83408591
B64822679
A36333706
B64576028
B86032695
B64437791
B63967103
B96251988
B62913926
B92200591
B97667695
B83963066
B61984001
B25492992
B61503918
B96883541
A81429003
B97954036
B65378333
B85492833
B82874173
B62689203
A47077680
B82745076
B31896129
B86389541
B62811922
B96184478
B64905615
B83701003
B58573965
B53967162
B83919860
B95478129
A78951993
B17525429
B83290551
B59585935
B47638002
B65542714
B63955348
B04437729
B62745856
B81977563
B74176587
B84039734
A85240422
B15736218
B63467708
B86560950
B85948842
B63660633
B83852160
B53325874
B39505367
B64510480
B96202379
B83086926
A78468881
B86411907
B13192265
A02313450
B48989990
B41938440
B35993401
B86455748
B83158386
A29785508
A60017977
A62543665
B25035080
B80369861
B99135832
B82715368
B86275112
B47449772
A46397196
B60516291
A01038090
B46318895
A84001791
B82398017
B63380091
B81739781
B60376738
B84061746
B82261884
B84027853
B82810581
A83032375
B87159117
B47645312
B64992423
B17532466
B82469362
B97037659
A59973123
B86108487
B50899277
B15910847
B46992731
B64766777
A82695081
B82133133
B19521574
B27324318
B66003955
B83310789
B57608960
B61156485
B20636502
B79448270
B70466057
A79310819
B84087162
B61129227
B86279817
B46797288
B48589477
B71204192
B81771800
A12877445
B30566897
B80767445
A82991852
B08621476
B75045278
B20480059
B64461270
B83184598
B38659074
A80858236
B61993135
B63239891
A82366832
B15974553
B54635743
B11376563
B62084959
B54558382
B62439518
B99184491
B65189557
B37068343
B65684813
B99022923
B84377795
B86679420
B96820154
B85790251
B83011551
A78417839
B83415612
B64402761
B20545711
B86759743
B02325843
B65288078
B38437166
A35376813
B03186681
B78123767
B83539361
B85525863
B83333492
B98168206
B83038539
B84790187
B63622252
A84835305
B73063851
B64879000
B01451756
A82270414
A87069894
A92508779
B01393339
B20845194
A64728918
B76627173
B24517898
B62638507
B85826428
B81059834
B86102795
B63601223
A87309530
B03243110
B63952485
B81739385
A58500331
B65833097
A48228399
B74368127
B96952700
B30120794
B61397055
B83128033
B84938570
B60650421
B86178720
B83377911
B59100453
B84215342
B60928264
B60960200
B60586013
B61493771
B81790479
B65315954
B80980501
A82718495
A91377382
B32350795
B62187380
B07923873
B36636629
B26189902
B19287556
A60127925
B80994957
B82331901
B65048506
B30113427
B26042762
B37478930
A79851341
B64266356
B96742895
A81149254
B58280348
B80693575
B46383337
A19513506
B84216142
B29830577
B86821576
B62171434
B53445144
B66425513
B50891928
B83509968
B66566357
B85181105
B83230326
A83222646
B63816078
B80981137
B92265339
B83266429
B60167244
B85190957
B54042551
B20913257
B33897513
B84189174
B85519296
B84758556
B84699396
B50890011
B12440061
B65944795
B20882569
B95776712
B78120144
B36323038
B80434079
B53935136
B74151499
B81441297
B61711776
A86332913
B80954373
B20626826
B64618713
B17459058
B61421376
A78668571
B65186165
B84741164
B81879660
A33234717
B80618085
A07279227
A83065128
B91859926
B17728767
B64894363
A58964586
B63950737
B84092196
B23534472
B65226953
B82516238
A61961488
B85645828
B57648305
B86046042
B25514811
B85649960
B86591682
A01107721
B65201147
B65550295
B85965408
B83230821
B93270346
B84114883
B82909391
B91182733
A80824428
B85399749
B84718550
B64315294
B95742805
B85298396
A28944783
A22141733
B73422180
B84340942
B62941018
B24553968
B63383830
B96949425
B97726913
B85664381
A78632965
B65040107
B73320715
B65013971
B83788158
B82359548
A20094413
B14954861
B95198321
B33568130
B65245201
B82846304
A48143242
B58918012
B43362227
B86755071
B65799454
A78897964
B58254962
B22341713
B84491109
B84938695
A50114537
B83379982
B07086572
A20142279
B01132679
B83073841
B63884910
A78224680
B36781920
A49006851
B83860965
B86516952
B85846319
B83981712
A08859480
B70348990
B66023466
B86562063
A61163242
B64898257
B60305489
B85884534
B18912659
B91703280
B65157547
B84702042
B95095527
A08845067
B12941910
A38096475
B62159900
B64249238
B96245261
B86171204
B82534496
B58677428
A35496066
B57023533
B83773291
B87241360
A46598926
B47207105
B44224129
B48781256
B85127991
B83741587
B64778996
A83069815
B14455703
A08866592
B95296737
B87044673
B43649862
B36841070
B86555265
B57869521
B86311693
B04726873
B60475571
B38659066
A38022109
B85667087
B61316618
B64975261
B62323951
B61492856
A82945791
B84137470
B85117992
B80704554
B78899853
B66520446
B02514586
B43714443
B91052142
B52005600
A82575648
A87035838
B09345471
B84799162
B84356047
B87171112
A99145344
B79517710
B84619683
A28667707
B65475667
B28969343
B25491879
B56003684
A80214083
B95514220
B62821269
A83313098
B87316410
B66032194
B87021077
B85867687
A60206109
B87246153
B83166207
B84257971
B84182518
B82806514
B50966613
B86269032
B80570062
B63904551
B39456918
B78818499
B78976669
B50669266
A61446308
B59843888
A33667544
B65449910
B80785280
B31698228
B85872109
B27152180
A96972492
B64856578
B76226844
A79429171
B83597815
B57323909
A41098526
B01424159
B86903937
B86617503
B62156393
B83628339
B82417361
B50801612
A61274072
B85723476
B15986771
B20701553
A18090159
B62846050
B71092696
B61349833
B83896753
A91765925
B80864085
B83530600
B86309713
B22302921
B25456328
B75001743
B37274008
B97490056
A26319012
B84315373
B98409634
B83918177
B60834645
B66127770
B60179108
B65616195
A81218356
B62975396
B76522085
B66235185
B86664661
B82319013
B65148900
B84471838
B85589240
B91619312
B57509192
B07167448
B25335910
A60018884
B48944615
B92802479
B91794685
A95291613
A81402059
B83977793
B01486737
B80511835
A59394437
B28186344
B82695727
B28975704
B81893414
B46231320
B02515898
A36494706
B82121351
B84085182
B26350439
B81954307
B84852391
B24631863
B65695959
B86419355
B14704704
A85765469
B65415234
B98655889
B36879716
B84172576
B83109488
B84861137
B37344801
B64412141
A83266106
A95350666
B81785842
B86734548
B50930486
B84614734
B64647050
B17659301
B60512019
B13511993
B81704843
B87060943
B36228989
B86464492
B85937746
A97439871
B86082104
B83944488
B63688832
B17495003
B57343899
B65226037
B30763957
B87149605
B65569022
B81111262
B86937422
A81435422
B86329638
B84428879
B50919893
B63047765
B63795512
B06335467
B60604238
B12890174
B81063745
B65762197
B84883180
B86549227
B86840394
B26434373
B95342549
B86818937
B85579233
B40168387
A46354015
B29194503
B83902221
B36750040
B64855893
A54689583
B82504309
B82830407
B63513303
B60580503
B57618464
B25359043
B81983413
B50860725
B85291649
B52011517
B63629141
B65217531
B87283354
B80717150
B91670778
B82711078
B36981470
B92950096
B33961251
B70420278
B63349559
B62568258
B95266383
B55615074
A80320385
B95326013
B97757678
B83575472
B20815502
B24627358
B83820530
B99063331
B98424500
B61841532
B87124798
B84291095
A06270136
B20640116
B81821274
B60268802
A82693615
B07465875
B76563352
B26190769
B91402875
B84122639
B73523623
B21224415
B38469748
B65060493
B84546795
B62394762
B86869054
B14607725
A62092317
B99215139
B43848696
B61839023
B86241973
B90069337
B47707583
B61382867
B15879547
B14917157
B86717147
B62113832
B18915140
A58554825
B71028898
B33483355
B60885746
B83136200
B57550055
B61526646
B76670652
B81094500
B41673591
A83123687
B14340095
B65029613
B33833708
A39616511
B01518620
B96507751
B82279548
B85514578
B83195420
A78283108
B44188282
B33979378
B66091976
A61442414
B04345583
B70240320
B43341866
B63046445
B87344685
B65179996
B84608215
B62942826
B58959784
B82540543
B85264513
A58461724
B50984459
B95792784
B84276781
B47094933
B70179973
B95176608
B81813636
B57795668
B95004248
B70309216
B17731456
A99411043
B36979615
B47588199
B06373864
B85489813
B36950871
B60616794
B58349549
B35466168
B64722572
B63739247
B47732367
B84326693
A61994836
B70178470
B62832266
B62596754
B74018961
B64062953
B70130885
B12231932
A65118226
B27798008
B91387134
B60669272
B65584286
B91644013
B20696092
B86722725
B20554911
B84041094
B61361556
B98625940
B27746502
B84693357
B95619953
B66075987
B63697759
B55132088
A83315531
B65187387
B64003064
B97145312
B61439550
A98747942
A18867481
B84221159
A08968794
B35522689
B55144273
B31542038
B60680774
B95229837
B95273116
B61216610
B12740080
B97361612
B23563596
B61055745
B65431306
B95745592
B62567318
B85453413
A81739179
B83998732
A48984918
B84509272
B33947508
B82961095
A80394596
B82785809
B61022943
B46596276
B60991296
B99444150
B62193479
B84221282
B60432259
B91981688
B62256581
B36824480
B86716347
B18983825
A25607391
B61077020
B66066911
B36931079
B65724908
B96446125
A82110602
B65945073
B64725625
B76616671
B46917142
B46902870
B39581137
B83165563
B85406692
B83535237
B12849493
B62655832
B97907992
B18893578
B86426517
B62155460
B63421135
B65163503
B54727367
B57459273
B36989515
B23224512
B85271930
B98145105
B85925725
A82412438
B99262974
B47454574
B80625841
B14926661
B80257504
B84728914
B97111546
B84627991
B17492703
B06383814
A82175100
B98297013
B47621222
B64879885
B85544393
B85730166
B81464653
B07994551
B92225572
B73351520
B65720740
B83131847
B38731170
A82469909
B65201964
B41254996
B62219605
B95290003
B15879653
B91647842
B86504198
B27716364
B73585333
B84002088
B15872328
B73352635
B86004876
B47390687
B92688365
B63893200
B73726234
B83336420
B84775667
B86327541
B15326036
B74159534
A06100531
B84061696
B83707075
B39492566
B86311818
B20613733
B62528286
B98310964
B60828241
B50879725
B98354343
B22237846
B84514298
A78071602
B80767296
B92559244
B97014930
B62144241
B97586515
B81361073
B86448487
B45728060
B06352348
B33964966
B83747774
B25698333
B50866417
B87330080
B83426924
B85362523
B64602881
B35871631
B84783539
B84928787
A07772510
B59687939
A96005913
B21022595
B97265490
B95476834
B95375812
B46618591
B98539083
B33870650
B70220124
B81893398
B65313512
B85630978
B86440815
B33510439
B92128297
B86043429
B38545315
A78257730
B98654379
B46233128
B82460965
B62436845
B38054425
B65738817
B93240778
B80780638
B82226382
B87372454
B82959255
B86147188
B53505756
B55075022
B82727462
B63428940
B97166458
B86971736
B82449570
B39097704
B86304755
B75091801
B62648456
B14578157
B85769099
B26354092
B84089549
B17789769
B86061249
B63458137
B86393899
B93218048
B95808937
B98112154
B62848254
B86115235
B57714867
B01325570
B38769337
B55075758
A08675290
B43526656
B65874687
A83267054
B27763234
B82129859
A61894648
B61576278
B17353459
B07964380
A86481298
B74345729
B85750933
B64465370
B55060420
B63386684
B46682514
B50671908
B64983026
B98354525
B83645119
B18799353
B84065135
B66162363
B65465536
B82040437
B84071976
B83399139
B86421807
B85536175
B92633288
B84465392
B64708415
B31967128
B17726282
B35589001
B31841299
B36927515
B38574448
A78771136
B36697696
B62922562
B17738956
B29706538
B85879831
A78870755
B35796168
B15606528
B66201161
B84650514
B98482102
B86323078
B35767417
B62063607
B74005687
B47443387
B15404130
B62479126
B57247512
B12565354
B82262254
B62370473
B41990532
B63462709
B33951088
B98351836
B81369993
B94049624
B99072548
B84147172
B75054981
B85421485
B50826148
B70457536
B91960559
B02384782
A81051807
B65770323
B91040329
B95612958
B87114732
B83147181
A08850802
B43778695
B82506726
B24642597
A31113772
B85986669
B25774241
A62478623
B82064866
B64474745
B50939826
B73340291
B64122443
B53818225
B61819785
B72213515
B31632995
B57816076
B10404168
B63900856
B90112111
B24683559
B36769917
B97082200
B58405531
B65762254
B61180345
B20551164
B95395638
B61733051
B86097730
B31141823
B39656939
B02404192
B76637412
B74094962
B85354009
B11245297
B98550114
A84899020
B07792559
B84108364
B50598895
B99095077
B83430207
B65362592
B65410029
B20707139
A53612479
B96861471
B63230981
B76668854
B24404329
B70355813
B80940901
B82084625
B07988447
B90133406
B65184665
B73718751
B33089111
B85672129
B96000336
B92905173
B12845905
B84210673
B12733820
B97183263
B46610028
B38863734
B15581572
B81722894
B29729373
B65168551
B98684186
A36646768
B50608025
B86884707
B97370514
B95132601
A29228129
B91652925
B86226255
A10294585
B60256351
B85279834
B65524605
B20148623
B63991061
B09401738
B66452129
B37424793
B85926848
B30562813
A82635608
A28319127
B02388312
B99299315
B55167340
B97499784
B91171652
B81190019
B81527863
B85168250
B81132532
B86376530
B35611995
B91622753
B98535636
B85647642
B43091545
B99144933
B13485941
B47446026
B27437425
B83981282
B86500014
B83543389
B57722308
B02352961
B84202407
B18666495
B38446084
B64404619
B63235691
B98068646
B72072135
B63074579
A44235331
B83414839
B86921459
B85010932
B20090486
B44021814
B61991261
B76593797
B83175513
B15845860
A48481782
B86959715
B02430247
B92550144
B81938813
B86533882
B70205505
B55192033
B64409576
B39765847
B62713169
B83125666
B84772714
B15758717
B66505140
B86966181
B15666290
B98199136
B84983253
B86861176
B81051518
B86196656
B74084559
B66188608
B60389319
B82510934
B70271747
B17813940
B53853461
B85865319
B83443879
B33978214
B65282774
B83737064
B61157707
B34222950
B13264684
B04711826
B58432824
B84344746
B95521282
A60482221
B12021580
B33567579
B57821258
B86715067
B82592692
B64058365
B97216824
B86799418
B08673709
B33890120
B57709438
B84756808
B84018720
B96822861
B70151113
B48559918
B66132747
B54836655
B59092676
B91804476
B47548243
B19525138
B64230832
A11621828
B81923104
B65494551
B65022287
B53617163
B66122391
B39464813
B38098497
B33047580
B54849930
B15831217
B53042248
B36397578
B86674157
B54498431
B91992586
B95101713
B87098505
B74316969
B06659957
B73610511
B65786071
B70279088
B09544503
B36870822
B99328403
B25755232
B97423305
A39395280
B25744137
B74195033
B49186190
B74380098
B54182209
B86420783
B85171866
B31517253
B84742881
B45072535
B99324097
B66323080
B86817707
B86277977
B54634258
B95450151
B85964286
B84875699
B53201539
B82297656
B55617443
B81389850
B80252190
B62127071
B65718348
B98485055
B33599580
B98287170
A94068343
B87386900
B55170641
B86068855
